ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control
1090604905,2022-02-09 20:58:54,2022-02-09 20:58:54,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,9.0,9.0,2.0,10.0,1.0,5.0,8.0,9.0,8.0,КПРФ,False,False,False,False,False
1090604762,2022-02-09 20:58:47,2022-02-09 20:58:47,Женский,30-49,малый город (до 50 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,3.0,1.0,5.0,1.0,6.0,8.0,8.0,7.0,9.0,3.0,6.0,Единая Россия,True,False,True,True,True
1090604676,2022-02-09 20:58:42,2022-02-09 20:58:42,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Полностью доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,5.0,5.0,10.0,8.0,10.0,6.0,6.0,3.0,7.0,9.0,Единая Россия,False,False,False,False,False
1090604358,2022-02-09 20:58:25,2022-02-09 20:58:25,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,5.0,1.0,9.0,5.0,2.0,7.0,2.0,10.0,1.0,2.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1090604335,2022-02-09 20:58:24,2022-02-09 20:58:24,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,5.0,2.0,5.0,5.0,6.0,9.0,2.0,9.0,4.0,5.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1090604155,2022-02-09 20:58:13,2022-02-09 20:58:13,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,4.0,10.0,8.0,1.0,10.0,10.0,10.0,10.0,2.0,Единая Россия,False,False,False,False,False
1090604090,2022-02-09 20:58:10,2022-02-09 20:58:10,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,4.0,3.0,1.0,9.0,1.0,10.0,4.0,6.0,6.0,Яблоко,False,False,False,False,False
1090604077,2022-02-09 20:58:10,2022-02-09 20:58:10,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,8.0,9.0,6.0,3.0,10.0,6.0,7.0,3.0,5.0,9.0,Родина,False,False,False,False,False
1090603785,2022-02-09 20:57:55,2022-02-09 20:57:55,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,9.0,9.0,8.0,9.0,2.0,10.0,6.0,6.0,9.0,Справедливая Россия - За Правду,False,False,False,False,False
1090603585,2022-02-09 20:57:43,2022-02-09 20:57:43,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,5.0,5.0,1.0,8.0,1.0,5.0,1.0,5.0,5.0,Партия пенсионеров,False,False,False,False,False
1078969763,2022-01-30 19:20:23,2022-01-30 19:20:23,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,,,,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,3.0,5.0,1.0,9.0,7.0,5.0,6.0,6.0,4.0,КПРФ,False,False,False,False,False
1078949650,2022-01-30 19:04:02,2022-01-30 19:04:02,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Абсолютно не доверяю,1.0,1.0,8.0,3.0,2.0,6.0,8.0,8.0,1.0,2.0,7.0,Справедливая Россия - За Правду,False,False,False,False,False
1078855576,2022-01-30 17:44:49,2022-01-30 17:44:49,Женский,30-49,крупный город (свыше 500 тыс. жителей),male_50,,,Гомосексуала,,,,Полностью согласен,Полностью согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,Затрудняюсь ответить,Скорее доверяю,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Гражданская сила,False,False,True,True,False
1078847281,2022-01-30 17:37:25,2022-01-30 17:37:25,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,Гомосексуала,,,,Скорее не согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,8.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,ЛДПР,False,False,False,False,False
1078818827,2022-01-30 17:11:43,2022-01-30 17:11:44,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,5.0,2.0,10.0,5.0,5.0,2.0,8.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1078710231,2022-01-30 15:27:12,2022-01-30 15:27:12,Мужской,30-49,средний город (50-100 тыс. жителей),male_50,,,Гомосексуала,,,,Полностью согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Коммунистическая партия Коммунисты России,False,False,True,False,False
1078306834,2022-01-30 07:35:19,2022-01-30 07:35:19,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,10.0,10.0,9.0,9.0,10.0,8.0,5.0,9.0,2.0,2.0,7.0,Единая Россия,False,False,False,False,False
1077972873,2022-01-29 20:27:48,2022-01-29 20:27:48,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,Гомосексуала,,,,Скорее согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,2.0,2.0,7.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,ЛДПР,False,False,False,False,False
1077663609,2022-01-29 15:37:36,2022-01-29 15:37:36,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,10.0,1.0,4.0,1.0,9.0,1.0,1.0,10.0,1.0,1.0,1.0,Партия пенсионеров,True,False,False,False,True
1077538187,2022-01-29 13:28:02,2022-01-29 13:28:02,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,3.0,9.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,ЛДПР,False,False,False,False,False
1077314667,2022-01-29 08:52:11,2022-01-29 08:52:11,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее доверяю,4.0,2.0,2.0,5.0,2.0,9.0,9.0,3.0,3.0,4.0,5.0,ПАРНАС,True,True,False,False,True
1077042012,2022-01-28 21:59:14,2022-01-28 21:59:14,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Скорее часто,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,4.0,8.0,2.0,8.0,10.0,5.0,4.0,2.0,3.0,Партия Роста,False,False,False,False,False
1076933657,2022-01-28 20:15:43,2022-01-28 20:15:43,Женский,30-49,крупный город (свыше 500 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,1.0,3.0,2.0,5.0,4.0,8.0,1.0,9.0,1.0,Справедливая Россия - За Правду,True,False,True,True,True
1076901524,2022-01-28 19:46:56,2022-01-28 19:46:56,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,Человека другой религии,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Скорее часто,Затрудняюсь ответить,Абсолютно доверяю,2.0,1.0,1.0,4.0,2.0,10.0,5.0,5.0,4.0,9.0,1.0,Справедливая Россия - За Правду,False,False,False,False,False
1076805943,2022-01-28 18:25:09,2022-01-28 18:25:09,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,5.0,1.0,1.0,8.0,8.0,7.0,1.0,5.0,1.0,1.0,5.0,Единая Россия,False,False,False,False,False
1075579151,2022-01-27 20:30:22,2022-01-27 20:30:22,Мужской,30-49,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,2.0,5.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,КПРФ,False,False,True,False,False
1075226703,2022-01-27 16:48:44,2022-01-27 16:48:44,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Абсолютно согласен,Не одобряю,Скорее часто,Мы должны пускать всех желающих,Абсолютно не доверяю,1.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,Зелёные,False,False,False,False,False
1075221070,2022-01-27 16:45:36,2022-01-27 16:45:36,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,6.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,Единая Россия,False,False,False,False,False
1075168424,2022-01-27 16:14:57,2022-01-27 16:14:57,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,7.0,1.0,7.0,4.0,9.0,1.0,8.0,3.0,Партия пенсионеров,False,False,False,False,False
1074626764,2022-01-27 10:43:36,2022-01-27 10:43:36,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Мог бы посетить,Затрудняюсь ответить,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,7.0,7.0,8.0,8.0,10.0,5.0,5.0,2.0,7.0,8.0,ЛДПР,False,False,False,False,False
1074520701,2022-01-27 09:25:43,2022-01-27 09:25:43,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,10.0,1.0,9.0,9.0,2.0,5.0,1.0,5.0,7.0,Единая Россия,False,False,False,False,False
1074442877,2022-01-27 08:18:03,2022-01-27 08:18:03,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,Гомосексуала,,Человека другой религии,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,5.0,5.0,1.0,10.0,10.0,5.0,1.0,10.0,1.0,ЛДПР,False,False,False,False,False
1074422557,2022-01-27 07:57:50,2022-01-27 07:57:50,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,2.0,Справедливая Россия - За Правду,False,False,False,False,False
1074364108,2022-01-27 06:44:32,2022-01-27 06:44:32,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,3.0,9.0,8.0,9.0,1.0,5.0,1.0,9.0,8.0,Единая Россия,False,False,False,False,False
1073933846,2022-01-26 20:22:31,2022-01-26 20:22:31,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,КПРФ,False,False,False,False,False
1073660903,2022-01-26 17:41:43,2022-01-26 17:41:43,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,3.0,7.0,4.0,8.0,7.0,1.0,7.0,1.0,КПРФ,False,False,False,False,False
1073593428,2022-01-26 17:03:53,2022-01-26 17:03:53,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,3.0,2.0,3.0,1.0,3.0,8.0,6.0,7.0,2.0,1.0,6.0,Единая Россия,False,False,False,False,False
1073560170,2022-01-26 16:45:38,2022-01-26 16:45:38,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Уже посещал,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,4.0,1.0,10.0,7.0,9.0,7.0,3.0,8.0,10.0,10.0,10.0,КПРФ,False,False,False,False,False
1073195515,2022-01-26 13:28:04,2022-01-26 13:28:04,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,5.0,10.0,5.0,3.0,5.0,8.0,5.0,5.0,3.0,ЛДПР,False,False,False,False,False
1073102724,2022-01-26 12:35:59,2022-01-26 12:35:59,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,5.0,1.0,6.0,10.0,9.0,10.0,10.0,9.0,8.0,8.0,10.0,Справедливая Россия - За Правду,False,False,False,False,False
1073030911,2022-01-26 11:54:39,2022-01-26 11:54:39,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,1.0,5.0,2.0,8.0,10.0,3.0,5.0,1.0,3.0,8.0,КПРФ,False,False,False,False,False
1073022924,2022-01-26 11:50:15,2022-01-26 11:50:15,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Затрудняюсь ответить,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,2.0,6.0,1.0,10.0,3.0,6.0,6.0,8.0,6.0,ЛДПР,False,False,False,False,False
1073005044,2022-01-26 11:40:11,2022-01-26 11:40:11,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Скорее согласен,Уже посещал,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,2.0,5.0,5.0,10.0,9.0,10.0,5.0,5.0,9.0,Справедливая Россия - За Правду,False,True,False,False,True
1072893231,2022-01-26 10:33:09,2022-01-26 10:33:09,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Скорее часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,6.0,10.0,ЛДПР,False,False,False,False,False
1072829419,2022-01-26 09:53:21,2022-01-26 09:53:21,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,5.0,10.0,6.0,6.0,1.0,7.0,10.0,10.0,7.0,КПРФ,False,True,False,False,True
1072547963,2022-01-26 05:10:22,2022-01-26 05:10:22,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,8.0,10.0,8.0,3.0,8.0,7.0,7.0,7.0,10.0,8.0,10.0,Партия пенсионеров,False,False,False,False,False
1072528249,2022-01-26 04:14:48,2022-01-26 04:14:48,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Партия пенсионеров,False,False,False,False,False
1072511019,2022-01-26 03:09:36,2022-01-26 03:09:36,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не доверяю,4.0,1.0,3.0,5.0,4.0,4.0,10.0,5.0,5.0,5.0,5.0,Справедливая Россия - За Правду,True,False,False,False,True
1072441939,2022-01-26 00:15:45,2022-01-26 00:15:45,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,8.0,6.0,8.0,3.0,8.0,1.0,4.0,3.0,Патриоты России,False,False,False,False,False
