ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1056043903,2022-01-14 18:46:05,2022-01-14 18:46:05,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,7.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,Справедливая Россия - За Правду
1055849451,2022-01-14 16:28:30,2022-01-14 16:28:30,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Скорее не согласен,Абсолютно согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее доверяю,Абсолютно не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,3.0,1.0,1.0,1.0,4.0,5.0,8.0,1.0,5.0,1.0,Единая Россия
1055725198,2022-01-14 15:08:50,2022-01-14 15:08:50,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,10.0,6.0,6.0,10.0,8.0,6.0,10.0,6.0,КПРФ
1055499982,2022-01-14 12:48:56,2022-01-14 12:48:56,Женский,30-49,средний город (50-100 тыс. жителей),female_50,,,Гомосексуала,,Человека другой религии,,Скорее согласен,Скорее согласен,Скорее согласен,Уже посещал,Полностью доверяю,Полностью доверяю,Абсолютно согласен,Не одобряю,Совсем не часто,Затрудняюсь ответить,Скорее не доверяю,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Гражданская сила
1055310944,2022-01-14 10:50:40,2022-01-14 10:50:40,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,4.0,4.0,3.0,10.0,5.0,8.0,1.0,5.0,8.0,Справедливая Россия - За Правду
1055284858,2022-01-14 10:34:03,2022-01-14 10:34:03,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,6.0,8.0,1.0,10.0,7.0,9.0,1.0,10.0,6.0,Единая Россия
1055235406,2022-01-14 10:00:13,2022-01-14 10:00:13,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,5.0,2.0,2.0,Единая Россия
1055077386,2022-01-14 07:58:23,2022-01-14 07:58:23,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,8.0,8.0,10.0,1.0,8.0,10.0,10.0,8.0,10.0,10.0,ПАРНАС
1055017973,2022-01-14 06:51:00,2022-01-14 06:51:00,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее не согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,1.0,10.0,3.0,10.0,2.0,2.0,1.0,5.0,1.0,ЛДПР
1054916255,2022-01-14 02:23:15,2022-01-14 02:23:15,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,3.0,3.0,7.0,2.0,4.0,4.0,4.0,4.0,8.0,3.0,Справедливая Россия - За Правду
1054838752,2022-01-13 23:35:20,2022-01-13 23:35:20,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,Человека другой расы,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,ЛДПР
1054658804,2022-01-13 20:54:33,2022-01-13 20:54:33,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,5.0,5.0,10.0,2.0,10.0,1.0,10.0,1.0,3.0,10.0,Единая Россия
1054654737,2022-01-13 20:51:42,2022-01-13 20:51:42,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,8.0,8.0,10.0,2.0,10.0,10.0,10.0,1.0,4.0,1.0,Единая Россия
1054639533,2022-01-13 20:40:22,2022-01-13 20:40:22,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Затрудняюсь ответить,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,2.0,9.0,5.0,7.0,1.0,9.0,1.0,7.0,7.0,Единая Россия
1054562597,2022-01-13 19:42:26,2022-01-13 19:42:26,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,10.0,1.0,10.0,1.0,10.0,9.0,5.0,5.0,1.0,1.0,Справедливая Россия - За Правду
1054084710,2022-01-13 14:03:20,2022-01-13 14:03:20,Женский,более 50,посёлок городского типа,female_50,,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Скорее часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,1.0,1.0,10.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,Единая Россия
1066389902,2022-01-21 22:24:18,2022-01-21 22:24:18,Мужской,30-49,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,8.0,1.0,1.0,5.0,7.0,10.0,3.0,6.0,7.0,2.0,9.0,КПРФ
1066339147,2022-01-21 21:46:21,2022-01-21 21:46:21,Женский,30-49,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,2.0,2.0,2.0,6.0,6.0,10.0,10.0,6.0,4.0,10.0,9.0,Партия пенсионеров
1066299792,2022-01-21 21:19:52,2022-01-21 21:19:52,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,1.0,10.0,5.0,10.0,1.0,8.0,1.0,10.0,10.0,Справедливая Россия - За Правду
1066288659,2022-01-21 21:13:00,2022-01-21 21:13:00,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,5.0,6.0,6.0,4.0,10.0,6.0,5.0,1.0,5.0,5.0,КПРФ
1066159321,2022-01-21 19:48:53,2022-01-21 19:48:53,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,Иммигранта,Человека другой религии,,Полностью не согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Абсолютно доверяю,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Партия пенсионеров
1066115244,2022-01-21 19:17:58,2022-01-21 19:17:58,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,10.0,8.0,10.0,5.0,6.0,10.0,8.0,10.0,10.0,7.0,Родина
1066102654,2022-01-21 19:09:15,2022-01-21 19:09:15,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,1.0,1.0,1.0,2.0,4.0,1.0,10.0,2.0,1.0,9.0,Единая Россия
1066045662,2022-01-21 18:29:46,2022-01-21 18:29:46,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,8.0,1.0,Справедливая Россия - За Правду
1066026967,2022-01-21 18:17:09,2022-01-21 18:17:09,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Затрудняюсь ответить,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,8.0,8.0,10.0,9.0,9.0,1.0,1.0,10.0,10.0,1.0,Партия пенсионеров
1065996522,2022-01-21 17:56:19,2022-01-21 17:56:19,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,10.0,Зелёные
1065995326,2022-01-21 17:55:33,2022-01-21 17:55:33,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,5.0,1.0,10.0,10.0,1.0,1.0,8.0,1.0,Единая Россия
1065970869,2022-01-21 17:39:04,2022-01-21 17:39:04,Женский,более 50,средний город (50-100 тыс. жителей),female_50,,,,Иммигранта,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,8.0,8.0,10.0,5.0,10.0,10.0,6.0,3.0,3.0,10.0,ЛДПР
1065966048,2022-01-21 17:35:48,2022-01-21 17:35:48,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Уже посещал,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,2.0,8.0,2.0,5.0,2.0,2.0,2.0,Единая Россия
1065918472,2022-01-21 17:01:35,2022-01-21 17:01:35,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,1.0,5.0,9.0,2.0,9.0,2.0,5.0,7.0,9.0,5.0,КПРФ
1065900465,2022-01-21 16:48:21,2022-01-21 16:48:21,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,1.0,3.0,1.0,КПРФ
1065873721,2022-01-21 16:29:25,2022-01-21 16:29:25,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,8.0,1.0,6.0,1.0,4.0,1.0,3.0,1.0,Единая Россия
1065868634,2022-01-21 16:25:51,2022-01-21 16:25:51,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,3.0,5.0,7.0,3.0,10.0,8.0,5.0,5.0,6.0,5.0,КПРФ
1065837428,2022-01-21 16:04:40,2022-01-21 16:04:40,Мужской,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,2.0,7.0,8.0,5.0,7.0,3.0,6.0,9.0,9.0,5.0,Справедливая Россия - За Правду
1065835041,2022-01-21 16:03:01,2022-01-21 16:03:01,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,,Гомосексуала,,,,Полностью не согласен,Полностью согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0,1.0,10.0,6.0,КПРФ
1065833731,2022-01-21 16:02:06,2022-01-21 16:02:06,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,4.0,7.0,8.0,5.0,10.0,5.0,5.0,4.0,8.0,6.0,Партия пенсионеров
1065829333,2022-01-21 15:59:07,2022-01-21 15:59:07,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,3.0,1.0,2.0,2.0,6.0,4.0,6.0,4.0,4.0,Единая Россия
1065828356,2022-01-21 15:58:29,2022-01-21 15:58:29,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,Зелёные
1065790940,2022-01-21 15:33:57,2022-01-21 15:33:57,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,2.0,4.0,8.0,2.0,10.0,10.0,5.0,4.0,7.0,5.0,КПРФ
1065778758,2022-01-21 15:25:58,2022-01-21 15:25:58,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Скорее не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,1.0,2.0,3.0,5.0,2.0,10.0,10.0,5.0,3.0,7.0,4.0,КПРФ
1065730950,2022-01-21 14:54:00,2022-01-21 14:54:00,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,2.0,8.0,5.0,6.0,9.0,4.0,6.0,9.0,3.0,Справедливая Россия - За Правду
1065717261,2022-01-21 14:45:23,2022-01-21 14:45:23,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,Человека другой религии,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,5.0,5.0,1.0,5.0,6.0,1.0,1.0,5.0,1.0,Справедливая Россия - За Правду
1065685617,2022-01-21 14:24:48,2022-01-21 14:24:48,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,Человека другой религии,,Скорее не согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,2.0,8.0,1.0,5.0,1.0,4.0,3.0,Единая Россия
1065681815,2022-01-21 14:22:21,2022-01-21 14:22:21,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Совсем не часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,1.0,10.0,3.0,5.0,1.0,5.0,2.0,4.0,10.0,Партия пенсионеров
1065671208,2022-01-21 14:15:52,2022-01-21 14:15:52,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,2.0,2.0,6.0,5.0,5.0,10.0,5.0,1.0,8.0,1.0,Партия Роста
1068360340,2022-01-23 13:05:53,2022-01-23 13:05:53,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,2.0,2.0,2.0,8.0,7.0,7.0,5.0,5.0,1.0,1.0,5.0,Единая Россия
1067435313,2022-01-22 18:40:00,2022-01-22 18:40:00,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,4.0,10.0,5.0,5.0,9.0,8.0,8.0,8.0,5.0,Единая Россия
1067406118,2022-01-22 18:16:59,2022-01-22 18:16:59,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,8.0,10.0,3.0,10.0,10.0,8.0,1.0,5.0,5.0,Единая Россия
1067320743,2022-01-22 17:06:45,2022-01-22 17:06:45,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,3.0,3.0,5.0,5.0,5.0,5.0,7.0,3.0,5.0,5.0,5.0,Единая Россия
1067238837,2022-01-22 16:02:44,2022-01-22 16:02:44,Женский,более 50,малый город (до 50 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,Запретить приезжать сюда из других стран,Скорее доверяю,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,Единая Россия
