ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1021391615,2021-12-15 21:29:04,2021-12-15 21:29:04,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,10.0,10.0,8.0,1.0,1.0,5.0,Единая Россия,False,False,False,False,False,1,2,1,2,2,1,4,3,3,3,3,2,4,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0
1021381855,2021-12-15 21:20:30,2021-12-15 21:20:30,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Скорее доверяю,1.0,4.0,1.0,8.0,1.0,10.0,8.0,4.0,1.0,8.0,3.0,КПРФ,False,False,False,False,False,1,2,2,2,2,3,2,3,3,2,2,2,-1,1.0,4.0,1.0,8.0,1.0,10.0,1.0,8.0,3.0
1021381502,2021-12-15 21:20:12,2021-12-15 21:20:12,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,2.0,5.0,2.0,1.0,10.0,1.0,1.0,1.0,КПРФ,False,False,False,False,False,1,2,2,2,2,1,4,-1,3,2,3,2,3,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0
1021380890,2021-12-15 21:19:39,2021-12-15 21:19:39,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,2.0,4.0,10.0,5.0,10.0,10.0,6.0,3.0,4.0,8.0,КПРФ,True,False,False,False,True,1,2,2,2,2,3,3,-1,3,4,2,2,3,1.0,2.0,4.0,10.0,5.0,10.0,3.0,4.0,8.0
1021359470,2021-12-15 21:00:41,2021-12-15 21:00:41,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,10.0,10.0,4.0,10.0,10.0,7.0,5.0,1.0,10.0,КПРФ,False,False,False,False,False,1,1,2,1,1,2,5,-1,4,4,4,1,3,1.0,1.0,10.0,10.0,4.0,10.0,5.0,1.0,10.0
1021344537,2021-12-15 20:48:03,2021-12-15 20:48:04,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,8.0,8.0,10.0,3.0,10.0,10.0,3.0,10.0,10.0,10.0,КПРФ,False,False,False,False,False,1,2,2,1,2,3,1,-1,3,3,2,1,3,1.0,8.0,8.0,10.0,3.0,10.0,10.0,10.0,10.0
1021338681,2021-12-15 20:43:01,2021-12-15 20:43:01,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Мы должны пускать всех желающих,Скорее доверяю,4.0,3.0,10.0,10.0,2.0,10.0,8.0,2.0,10.0,10.0,9.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,3,3,-1,3,2,2,-1,1,4.0,3.0,10.0,10.0,2.0,10.0,10.0,10.0,9.0
1021335045,2021-12-15 20:40:02,2021-12-15 20:40:02,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,1.0,10.0,10.0,5.0,10.0,8.0,10.0,1.0,10.0,10.0,КПРФ,False,False,False,False,False,1,2,1,2,2,1,5,2,4,3,2,1,3,2.0,1.0,10.0,10.0,5.0,10.0,1.0,10.0,10.0
1021333916,2021-12-15 20:39:05,2021-12-15 20:39:05,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,6.0,7.0,4.0,3.0,9.0,6.0,7.0,3.0,7.0,6.0,ЛДПР,False,False,False,False,False,1,2,2,2,2,2,3,3,3,3,2,2,3,3.0,6.0,7.0,4.0,3.0,9.0,3.0,7.0,6.0
1021326723,2021-12-15 20:33:14,2021-12-15 20:33:14,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,1.0,10.0,4.0,8.0,3.0,10.0,1.0,5.0,1.0,5.0,1.0,Справедливая Россия - За Правду,True,True,False,False,True,1,2,2,2,2,3,3,3,3,3,3,-1,-1,1.0,10.0,4.0,8.0,3.0,10.0,1.0,5.0,1.0
1021325061,2021-12-15 20:31:53,2021-12-15 20:31:53,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,10.0,10.0,1.0,10.0,6.0,5.0,10.0,10.0,10.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,1,5,3,2,2,4,2,3,1.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
1021321557,2021-12-15 20:29:00,2021-12-15 20:29:00,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Затрудняюсь ответить,1.0,3.0,10.0,10.0,1.0,10.0,8.0,3.0,3.0,10.0,8.0,КПРФ,False,False,True,False,False,2,2,2,2,2,3,-1,-1,3,3,-1,2,-1,1.0,3.0,10.0,10.0,1.0,10.0,3.0,10.0,8.0
1021309705,2021-12-15 20:19:39,2021-12-15 20:19:39,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,1.0,10.0,2.0,3.0,9.0,4.0,1.0,10.0,1.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,3,5,3,2,1,3,-1,3,1.0,2.0,1.0,10.0,2.0,3.0,1.0,10.0,1.0
1021297789,2021-12-15 20:10:01,2021-12-15 20:10:01,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,4.0,1.0,7.0,7.0,8.0,1.0,1.0,5.0,Партия пенсионеров,False,False,False,False,False,1,2,1,1,2,2,5,-1,2,3,3,4,3,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,5.0
1021290647,2021-12-15 20:04:00,2021-12-15 20:04:00,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,4.0,6.0,10.0,5.0,10.0,9.0,4.0,1.0,10.0,6.0,Яблоко,False,False,False,False,False,1,2,2,2,2,3,3,2,4,4,2,1,3,3.0,4.0,6.0,10.0,5.0,10.0,1.0,10.0,6.0
1021290340,2021-12-15 20:03:47,2021-12-15 20:03:47,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,,,,,Полностью согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Абсолютно не доверяю,3.0,10.0,7.0,10.0,3.0,10.0,10.0,6.0,10.0,10.0,10.0,КПРФ,False,False,False,False,False,1,2,2,2,2,1,1,3,3,2,4,2,1,3.0,10.0,7.0,10.0,3.0,10.0,10.0,10.0,10.0
1021287912,2021-12-15 20:01:39,2021-12-15 20:01:39,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,1.0,1.0,5.0,Единая Россия,False,False,False,False,False,1,2,1,2,2,1,5,-1,3,2,2,2,3,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,5.0
1021282381,2021-12-15 19:57:05,2021-12-15 19:57:05,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,Затрудняюсь ответить,Абсолютно доверяю,1.0,10.0,9.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,9.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,2,2,-1,3,3,1,2,-1,1.0,10.0,9.0,10.0,1.0,10.0,10.0,10.0,9.0
1021276804,2021-12-15 19:52:35,2021-12-15 19:52:35,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,10.0,1.0,10.0,10.0,1.0,10.0,6.0,6.0,6.0,КПРФ,False,False,False,False,False,2,2,2,2,2,2,5,2,4,4,2,1,3,1.0,5.0,10.0,1.0,10.0,10.0,6.0,6.0,6.0
1021275928,2021-12-15 19:51:51,2021-12-15 19:51:51,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,1.0,4.0,2.0,3.0,7.0,8.0,4.0,2.0,1.0,2.0,КПРФ,False,False,False,False,False,1,2,2,2,2,3,4,3,2,3,2,-1,-1,1.0,1.0,4.0,2.0,3.0,7.0,2.0,1.0,2.0
1021258472,2021-12-15 19:37:54,2021-12-15 19:37:54,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,8.0,10.0,5.0,10.0,10.0,1.0,4.0,8.0,8.0,КПРФ,True,False,False,False,True,1,2,2,2,2,4,5,2,4,3,2,1,3,1.0,3.0,8.0,10.0,5.0,10.0,4.0,8.0,8.0
1021249197,2021-12-15 19:30:11,2021-12-15 19:30:11,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,7.0,Зелёные,True,False,False,False,True,2,2,2,2,2,4,1,1,4,4,3,1,-1,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,7.0
1021226418,2021-12-15 19:11:31,2021-12-15 19:11:31,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Полностью не согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,6.0,9.0,10.0,7.0,10.0,10.0,1.0,10.0,10.0,9.0,КПРФ,False,False,False,False,False,1,2,2,1,2,4,4,2,4,3,2,1,3,2.0,6.0,9.0,10.0,7.0,10.0,10.0,10.0,9.0
1021217033,2021-12-15 19:03:18,2021-12-15 19:03:18,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,3.0,6.0,3.0,6.0,9.0,6.0,2.0,8.0,5.0,Справедливая Россия - За Правду,False,False,True,False,False,1,2,2,2,2,2,4,3,2,2,3,2,3,1.0,3.0,3.0,6.0,3.0,6.0,2.0,8.0,5.0
1021210904,2021-12-15 18:57:51,2021-12-15 18:57:51,Мужской,до 29,малый город (до 50 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Полностью доверяю,Скорее согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,7.0,6.0,1.0,1.0,7.0,6.0,5.0,1.0,5.0,7.0,Зелёные,False,False,False,False,False,1,2,2,2,2,2,2,2,3,1,1,1,1,1.0,7.0,6.0,1.0,1.0,7.0,1.0,5.0,7.0
1021206369,2021-12-15 18:54:01,2021-12-15 18:54:01,Мужской,до 29,малый город (до 50 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Полностью доверяю,Скорее согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,8.0,4.0,1.0,1.0,7.0,5.0,7.0,1.0,6.0,7.0,Зелёные,False,False,False,False,False,1,2,2,2,2,2,2,3,3,1,2,1,1,1.0,8.0,4.0,1.0,1.0,7.0,1.0,6.0,7.0
1021191732,2021-12-15 18:42:00,2021-12-15 18:42:00,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Затрудняюсь ответить,1.0,5.0,10.0,10.0,1.0,7.0,3.0,5.0,9.0,9.0,5.0,КПРФ,False,False,False,False,False,1,2,2,2,2,3,3,-1,-1,-1,-1,2,-1,1.0,5.0,10.0,10.0,1.0,7.0,9.0,9.0,5.0
1021188487,2021-12-15 18:39:20,2021-12-15 18:39:20,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Абсолютно доверяю,1.0,10.0,10.0,10.0,1.0,10.0,6.0,6.0,10.0,10.0,10.0,ЛДПР,False,False,False,False,False,1,2,2,2,2,4,3,3,4,4,1,1,-1,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
1021185819,2021-12-15 18:37:07,2021-12-15 18:37:07,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,4.0,5.0,10.0,3.0,10.0,8.0,7.0,5.0,7.0,5.0,Яблоко,False,False,False,False,False,1,2,2,2,2,2,-1,-1,3,-1,3,1,3,1.0,4.0,5.0,10.0,3.0,10.0,5.0,7.0,5.0
1021180415,2021-12-15 18:32:31,2021-12-15 18:32:31,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,6.0,8.0,10.0,2.0,9.0,10.0,7.0,10.0,10.0,10.0,КПРФ,False,False,False,False,False,1,2,2,2,2,2,2,2,3,3,3,2,3,3.0,6.0,8.0,10.0,2.0,9.0,10.0,10.0,10.0
1021174121,2021-12-15 18:27:24,2021-12-15 18:27:24,Мужской,до 29,малый город (до 50 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,10.0,10.0,10.0,4.0,10.0,9.0,5.0,10.0,10.0,10.0,Единая Россия,False,False,False,False,False,1,2,2,1,2,3,1,3,1,2,4,2,3,1.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0
1021170904,2021-12-15 18:24:55,2021-12-15 18:24:55,Мужской,30-49,сельский населённый пункт,male_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,5.0,8.0,10.0,1.0,7.0,1.0,10.0,7.0,ЛДПР,False,True,True,False,True,1,2,1,2,2,2,5,3,2,2,3,-1,3,1.0,1.0,5.0,5.0,8.0,10.0,1.0,10.0,7.0
1021168685,2021-12-15 18:23:10,2021-12-15 18:23:10,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,7.0,7.0,10.0,7.0,10.0,6.0,7.0,1.0,10.0,10.0,Зелёные,False,False,False,False,False,1,2,2,2,2,3,3,3,2,2,3,-1,3,1.0,7.0,7.0,10.0,7.0,10.0,1.0,10.0,10.0
1021164165,2021-12-15 18:19:25,2021-12-15 18:19:26,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,"Ни согласен, ни несогласен",Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Абсолютно согласен,Затрудняюсь ответить,Затрудняюсь ответить,Мы должны пускать всех желающих,Абсолютно доверяю,10.0,1.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,ЛДПР,True,True,False,False,True,1,2,2,2,2,1,3,2,2,2,1,-1,1,10.0,1.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0
1021158569,2021-12-15 18:14:56,2021-12-15 18:14:56,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Полностью согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Абсолютно доверяю,7.0,5.0,7.0,8.0,7.0,6.0,5.0,6.0,7.0,5.0,4.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,1,1,3,2,2,1,2,4,7.0,5.0,7.0,8.0,7.0,6.0,7.0,5.0,4.0
1021151029,2021-12-15 18:08:37,2021-12-15 18:08:37,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,1.0,2.0,3.0,1.0,10.0,10.0,8.0,2.0,1.0,5.0,КПРФ,False,False,False,False,False,1,2,2,2,2,3,-1,2,4,3,2,1,1,1.0,1.0,2.0,3.0,1.0,10.0,2.0,1.0,5.0
1021150066,2021-12-15 18:07:51,2021-12-15 18:07:52,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,10.0,7.0,10.0,3.0,10.0,10.0,7.0,8.0,10.0,5.0,Зелёные,False,False,False,False,False,1,2,2,2,2,2,1,2,4,4,3,1,3,1.0,10.0,7.0,10.0,3.0,10.0,8.0,10.0,5.0
1021148486,2021-12-15 18:06:35,2021-12-15 18:06:35,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,ЛДПР,False,False,False,False,False,2,2,2,2,2,4,1,2,4,4,1,1,1,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
