ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1085261854,2022-02-04 19:31:09,2022-02-04 19:31:09,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,2.0,6.0,10.0,6.0,9.0,6.0,6.0,2.0,2.0,6.0,Партия пенсионеров,True,False,False,False,True,1,2,2,2,2,2,5,-1,2,-1,-1,-1,-1,1.0,2.0,6.0,10.0,6.0,9.0,2.0,2.0,6.0
1085261825,2022-02-04 19:31:07,2022-02-04 19:31:07,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,10.0,8.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,ПАРНАС,True,False,False,False,True,1,2,2,2,2,4,1,2,4,4,2,1,1,1.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0
1085261710,2022-02-04 19:31:01,2022-02-04 19:31:01,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,Запретить приезжать сюда из других стран,Скорее доверяю,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,Коммунистическая партия Коммунисты России,True,True,False,False,True,1,2,2,2,2,1,4,3,3,2,2,2,4,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0
1085261313,2022-02-04 19:30:40,2022-02-04 19:30:40,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,5.0,5.0,1.0,10.0,8.0,6.0,1.0,10.0,5.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,1,5,3,2,2,4,4,3,1.0,1.0,5.0,5.0,1.0,10.0,1.0,10.0,5.0
1085261042,2022-02-04 19:30:26,2022-02-04 19:30:26,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,5.0,5.0,5.0,3.0,7.0,5.0,5.0,4.0,5.0,5.0,Зелёные,False,False,False,False,False,1,2,2,2,2,3,4,-1,2,3,-1,-1,-1,1.0,5.0,5.0,5.0,3.0,7.0,4.0,5.0,5.0
1085260925,2022-02-04 19:30:21,2022-02-04 19:30:21,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,3.0,5.0,5.0,5.0,3.0,8.0,2.0,2.0,2.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,2,5,3,1,2,3,4,2,1.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0
1085260858,2022-02-04 19:30:17,2022-02-04 19:30:18,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,1.0,1.0,10.0,5.0,5.0,10.0,6.0,6.0,6.0,6.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,-1,3,3,2,3,-1,3,2,1.0,1.0,1.0,10.0,5.0,5.0,6.0,6.0,6.0
1085260401,2022-02-04 19:29:54,2022-02-04 19:29:54,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно доверяю,1.0,5.0,5.0,5.0,1.0,6.0,2.0,1.0,5.0,6.0,6.0,Партия пенсионеров,True,True,False,False,True,1,2,1,2,2,2,-1,3,-1,3,1,-1,-1,1.0,5.0,5.0,5.0,1.0,6.0,5.0,6.0,6.0
1085260206,2022-02-04 19:29:45,2022-02-04 19:29:45,Мужской,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,5.0,10.0,1.0,10.0,10.0,1.0,6.0,6.0,6.0,Единая Россия,True,False,False,True,True,1,2,2,2,2,4,4,3,2,2,-1,4,3,1.0,1.0,5.0,10.0,1.0,10.0,6.0,6.0,6.0
1085260163,2022-02-04 19:29:42,2022-02-04 19:29:42,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,2.0,5.0,1.0,5.0,2.0,6.0,5.0,5.0,4.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,2,5,3,3,3,2,2,3,1.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0
1085260113,2022-02-04 19:29:39,2022-02-04 19:29:39,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,5.0,10.0,2.0,10.0,8.0,1.0,7.0,7.0,10.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,4,1,2,3,4,1,2,3,1.0,10.0,5.0,10.0,2.0,10.0,7.0,7.0,10.0
1085260035,2022-02-04 19:29:35,2022-02-04 19:29:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,КПРФ,False,False,False,False,False,1,2,2,2,2,2,2,3,3,3,2,2,3,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0
1085259733,2022-02-04 19:29:19,2022-02-04 19:29:19,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,4.0,3.0,6.0,10.0,1.0,4.0,5.0,1.0,КПРФ,False,True,False,False,True,1,2,1,2,2,-1,-1,3,2,-1,-1,-1,-1,1.0,1.0,1.0,4.0,3.0,6.0,4.0,5.0,1.0
1085259702,2022-02-04 19:29:17,2022-02-04 19:29:17,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,2.0,2.0,2.0,3.0,2.0,4.0,3.0,7.0,2.0,3.0,3.0,КПРФ,False,False,False,False,False,1,2,2,2,2,2,4,-1,3,3,2,-1,-1,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0
1085259641,2022-02-04 19:29:15,2022-02-04 19:29:15,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,9.0,2.0,5.0,2.0,1.0,1.0,6.0,5.0,ЛДПР,False,True,False,False,True,1,2,2,2,2,4,5,-1,3,4,2,-1,3,1.0,1.0,1.0,9.0,2.0,5.0,1.0,6.0,5.0
1085259502,2022-02-04 19:29:06,2022-02-04 19:29:07,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,4.0,3.0,10.0,8.0,1.0,1.0,4.0,1.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,3,5,-1,3,3,-1,1,3,1.0,1.0,1.0,4.0,3.0,10.0,1.0,4.0,1.0
1085259472,2022-02-04 19:29:05,2022-02-04 19:29:05,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,2.0,3.0,4.0,1.0,5.0,2.0,6.0,2.0,2.0,2.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,3,5,3,2,2,2,3,3,1.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0
1085259296,2022-02-04 19:28:56,2022-02-04 19:28:56,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,10.0,6.0,10.0,1.0,10.0,1.0,10.0,1.0,Партия пенсионеров,False,True,False,False,True,1,2,1,2,2,2,5,2,3,3,3,2,3,1.0,1.0,1.0,10.0,6.0,10.0,1.0,10.0,1.0
1085259276,2022-02-04 19:28:55,2022-02-04 19:28:55,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,2.0,4.0,10.0,5.0,10.0,5.0,9.0,4.0,10.0,10.0,Партия пенсионеров,False,False,False,False,False,1,2,2,2,2,2,4,-1,4,3,4,1,3,1.0,2.0,4.0,10.0,5.0,10.0,4.0,10.0,10.0
1085259221,2022-02-04 19:28:51,2022-02-04 19:28:51,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,1.0,1.0,8.0,1.0,6.0,10.0,6.0,1.0,7.0,5.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,2,5,3,2,2,-1,4,2,1.0,1.0,1.0,8.0,1.0,6.0,1.0,7.0,5.0
1085259148,2022-02-04 19:28:48,2022-02-04 19:28:48,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,3.0,9.0,8.0,8.0,9.0,5.0,9.0,1.0,10.0,7.0,Партия пенсионеров,False,False,True,True,False,2,2,2,2,2,2,4,3,2,3,3,2,3,3.0,3.0,9.0,8.0,8.0,9.0,1.0,10.0,7.0
1085258969,2022-02-04 19:28:37,2022-02-04 19:28:37,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,6.0,6.0,7.0,7.0,5.0,1.0,8.0,5.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,3,5,3,2,2,3,3,3,1.0,1.0,1.0,6.0,6.0,7.0,1.0,8.0,5.0
1085258966,2022-02-04 19:28:37,2022-02-04 19:28:37,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,3.0,3.0,3.0,5.0,4.0,8.0,1.0,3.0,5.0,КПРФ,True,False,False,False,True,1,2,1,2,2,2,-1,-1,3,3,-1,1,3,1.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0
1085258960,2022-02-04 19:28:37,2022-02-04 19:28:37,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,10.0,1.0,5.0,2.0,1.0,2.0,10.0,2.0,Справедливая Россия - За Правду,False,False,False,False,False,1,2,1,1,2,4,5,2,4,4,2,1,3,1.0,1.0,1.0,10.0,1.0,5.0,2.0,10.0,2.0
1085258850,2022-02-04 19:28:31,2022-02-04 19:28:31,Женский,более 50,сельский населённый пункт,female_50,,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,ЛДПР,False,False,False,False,False,2,2,1,2,2,3,5,2,3,3,-1,2,3,1.0,1.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0
1085258761,2022-02-04 19:28:27,2022-02-04 19:28:27,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,7.0,5.0,7.0,8.0,2.0,9.0,3.0,3.0,9.0,Справедливая Россия - За Правду,False,False,False,False,False,1,2,1,2,2,2,4,-1,2,2,3,3,3,1.0,5.0,7.0,5.0,7.0,8.0,3.0,3.0,9.0
1085258591,2022-02-04 19:28:19,2022-02-04 19:28:19,Женский,более 50,сельский населённый пункт,female_50,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Полностью доверяю,Полностью доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,3.0,Единая Россия,False,True,False,False,True,2,2,2,2,2,2,4,-1,1,1,2,-1,-1,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0
1085258572,2022-02-04 19:28:18,2022-02-04 19:28:18,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,1.0,4.0,10.0,5.0,8.0,8.0,2.0,6.0,10.0,8.0,ЛДПР,False,False,False,False,False,1,2,2,1,2,3,4,3,1,2,3,4,3,3.0,1.0,4.0,10.0,5.0,8.0,6.0,10.0,8.0
1085258533,2022-02-04 19:28:17,2022-02-04 19:28:17,Мужской,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,1.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,Справедливая Россия - За Правду,True,False,False,True,True,1,2,2,2,2,-1,5,3,3,3,2,1,3,1.0,3.0,1.0,7.0,5.0,5.0,1.0,1.0,3.0
1085258406,2022-02-04 19:28:10,2022-02-04 19:28:10,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее доверяю,1.0,1.0,1.0,10.0,5.0,10.0,2.0,5.0,1.0,3.0,6.0,ЛДПР,False,False,False,False,False,1,2,1,1,2,2,5,3,-1,-1,2,2,4,1.0,1.0,1.0,10.0,5.0,10.0,1.0,3.0,6.0
1085258248,2022-02-04 19:28:03,2022-02-04 19:28:03,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,2.0,5.0,9.0,2.0,5.0,2.0,9.0,5.0,8.0,3.0,Зелёные,False,False,False,False,False,1,2,2,2,2,2,4,2,4,2,2,2,2,1.0,2.0,5.0,9.0,2.0,5.0,5.0,8.0,3.0
1072383915,2022-01-25 23:13:01,2022-01-25 23:13:01,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,1.0,10.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,Единая Россия,True,False,False,False,True,1,2,1,2,2,3,5,2,3,4,3,1,4,1.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,1.0
1072256988,2022-01-25 21:37:15,2022-01-25 21:37:15,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,10.0,3.0,10.0,10.0,7.0,1.0,5.0,2.0,Единая Россия,True,False,False,False,True,1,2,2,2,2,3,4,3,2,2,2,4,3,1.0,1.0,1.0,10.0,3.0,10.0,1.0,5.0,2.0
1072211626,2022-01-25 21:08:54,2022-01-25 21:08:54,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,8.0,1.0,1.0,9.0,3.0,5.0,10.0,1.0,1.0,1.0,1.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,3,5,3,1,3,3,2,3,8.0,1.0,1.0,9.0,3.0,5.0,1.0,1.0,1.0
1072132662,2022-01-25 20:22:06,2022-01-25 20:22:06,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,3.0,9.0,4.0,5.0,10.0,8.0,1.0,3.0,4.0,Единая Россия,False,True,False,False,True,1,2,2,2,2,2,4,-1,2,2,3,3,3,1.0,3.0,3.0,9.0,4.0,5.0,1.0,3.0,4.0
1071982791,2022-01-25 18:53:31,2022-01-25 18:53:31,Женский,более 50,сельский населённый пункт,female_50,,,,,,Не против любого из перечисленных,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,Единая Россия,False,True,False,False,True,2,2,2,2,2,3,3,3,2,2,3,3,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1071934051,2022-01-25 18:21:54,2022-01-25 18:21:54,Женский,более 50,малый город (до 50 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,3.0,8.0,6.0,4.0,3.0,6.0,4.0,7.0,2.0,3.0,6.0,Единая Россия,False,False,False,False,False,2,2,2,2,2,2,2,-1,2,2,2,3,2,3.0,8.0,6.0,4.0,3.0,6.0,2.0,3.0,6.0
1071929878,2022-01-25 18:19:06,2022-01-25 18:19:06,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,КПРФ,False,False,False,False,False,1,2,2,2,2,4,5,2,4,4,1,1,3,1.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,5.0
